1,30,10,1343.140781,1343.142462,1343.213026
1,30,50,1344.682810,1344.684405,1345.143656
1,30,100,1349.510852,1349.512585,1350.234412
1,30,250,1358.972061,1358.973624,1360.751589
1,30,300,1380.284467,1380.285654,1384.031087
1,30,10,1408.973717,1408.975152,1409.047030
1,30,50,1410.189204,1410.190750,1410.550597
1,30,100,1414.621361,1414.622869,1415.325971
1,30,250,1424.209603,1424.210912,1425.999905
1,30,300,1441.939658,1441.940842,1445.556380
