4,30,10,71.741379,65.993309
4,30,50,601.722961,596.864380
4,30,100,1693.006836,1687.385132
4,30,250,0.000000,0.000000
4,30,300,0.000000,0.000000
4,30,10,33.866688,29.090591
4,30,50,600.421997,595.748474
4,30,100,1692.410278,1687.732300
4,30,250,0.000000,0.000000
4,30,300,0.000000,0.000000
