4,30,10,1343.750502,1343.757729,1344.160994
4,30,50,1347.293195,1347.299106,1348.558399
4,30,100,1353.930647,1353.936191,1356.906124
4,30,250,1371.843298,1371.848911,1377.985361
4,30,300,1399.218507,1399.224567,1406.738614
4,30,10,1409.582184,1409.587599,1409.855219
4,30,50,1412.409719,1412.415590,1413.633667
4,30,100,1419.242222,1419.247888,1422.170162
4,30,300,1457.861630,1457.867365,1465.846062
