4,30,10,1343.346225,1343.351462,1343.690680
4,30,50,1345.686143,1345.690833,1347.209392
4,30,100,1350.921739,1350.926564,1353.861063
4,30,250,1362.187812,1362.192789,1371.747247
4,30,300,1386.167847,1386.173832,1399.140374
4,30,10,1409.179901,1409.185381,1409.491514
4,30,50,1410.901405,1410.906810,1412.370216
4,30,100,1416.032674,1416.037566,1419.173132
4,30,250,1427.423635,1427.428351,1436.648225
4,30,300,1447.711213,1447.717363,1457.798526
